"Record.ID","Incident.Year","Incident.Month","Incident.Day","Operator.ID","Operator","Aircraft","Aircraft.Type","Aircraft.Make","Aircraft.Model","Aircraft.Mass","Engine.Make","Engine.Model","Engines","Engine.Type","Engine1.Position","Engine2.Position","Engine3.Position","Engine4.Position","Airport.ID","Airport","State","FAA.Region","Warning.Issued","Flight.Phase","Visibility","Precipitation","Height","Speed","Distance","Species.ID","Species.Name","Species.Quantity","Flight.Impact","Fatalities","Injuries","Aircraft.Damage","Radome.Strike","Radome.Damage","Windshield.Strike","Windshield.Damage","Nose.Strike","Nose.Damage","Engine1.Strike","Engine1.Damage","Engine2.Strike","Engine2.Damage","Engine3.Strike","Engine3.Damage","Engine4.Strike","Engine4.Damage","Engine.Ingested","Propeller.Strike","Propeller.Damage","Wing.or.Rotor.Strike","Wing.or.Rotor.Damage","Fuselage.Strike","Fuselage.Damage","Landing.Gear.Strike","Landing.Gear.Damage","Tail.Strike","Tail.Damage","Lights.Strike","Lights.Damage","Other.Strike","Other.Damage"
1606,1990,1,25,"MIL","MILITARY","A-7K","A","","",NA,NA,"",NA,"","",NA,"",NA,"KTUS","TUCSON INTL","AZ","AWP","","CLIMB","DAY","",2,145,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122095,1990,3,18,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","CLIMB","","",NA,NA,NA,"H4105","DOUBLE-CRESTED CORMORANT","1","",NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,1990,3,22,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DUSK","",400,250,NA,"K5105","MERLIN","2-10","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101899,1990,4,28,"SWA","SOUTHWEST AIRLINES","B-737-200","A","148","13",4,34,"10",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","APPROACH","DAY","NONE",750,135,NA,"O22","DOVE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100824,1990,5,20,"AAL","AMERICAN AIRLINES","B-757-200","A","148","26",4,37,"37",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","CLIMB","DAY","NONE",50,150,NA,"UNKBS","UNKNOWN SMALL BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128720,1990,6,11,"BUS","BUSINESS","C-402","A","226","33",2,13,"16",2,"A","4",4,"",NA,"KSEZ","SEDONA ARPT","AZ","AWP","","LANDING ROLL","DAY","",0,NA,0,"1G12","MULE DEER","1","",NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103349,1990,6,24,"AAL","AMERICAN AIRLINES","B-737","A","148","95",4,34,"10",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","LANDING ROLL","DAY","NONE",0,120,0,"ZX3","SPARROW","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,1990,7,14,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","APPROACH","DAY","",5500,110,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,1990,7,18,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","APPROACH","DAY","",750,110,NA,"K1002","TURKEY VULTURE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1044,1990,7,30,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DAY","",100,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103968,1990,8,12,"AAL","AMERICAN AIRLINES","B-727","A","148","94",4,34,"10",3,"D","5",6,"5",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","CLIMB","DAY","NONE",1000,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102624,1990,8,13,"MDW","MIDWAY AIRLINES","B-737-200","A","148","13",4,34,"10",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","N","DESCENT","NIGHT","RAIN",14000,300,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
126956,1990,8,25,"BUS","BUSINESS","BE-33","A","123","6",1,13,"16",1,"A","7",NA,"",NA,"P10","POLACCA ARPT","AZ","AWP","","LOCAL","DAY","",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","OTHER",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100311,1990,9,20,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","TAKEOFF RUN","DAY","",0,155,0,"UNKBS","UNKNOWN SMALL BIRD","1","",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103681,1990,9,24,"BUS","BUSINESS","C-207 SKYWAG","A","226","18",1,13,"16",1,"A","7",NA,"",NA,"KGCN","GRAND CANYON NATIONAL","AZ","AWP","N","CLIMB","DAY","NONE",10,90,NA,"ZX3","SPARROW","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1593,1990,9,25,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,145,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129217,1990,10,4,"PVT","PRIVATELY OWNED","GRUMAMER AA1","A","418","1",1,7,"7",1,"A","7",NA,"",NA,"KSEZ","SEDONA ARPT","AZ","AWP","","TAKEOFF RUN","NIGHT","",0,NA,0,"1G12","MULE DEER","1","",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1659,1990,10,12,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DAY","",200,140,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103792,1990,10,15,"USA","1US AIRWAYS","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","APPROACH","NIGHT","NONE",2000,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,1990,10,17,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","LANDING ROLL","DAY","",0,85,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,1990,11,5,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","APPROACH","DAWN","",400,170,NA,"YH004","HORNED LARK","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103325,1990,11,27,"BUS","BUSINESS","RKWL AC-680","A","765","23",2,19,"4",2,"c","C",4,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","APPROACH","DUSK","NONE",20,100,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129418,1990,12,3,"SKW","SKYWEST AIRLINES","SA227 AC METRO III","A","915","7",2,19,"4",2,"C","4",4,"",NA,"KEKO","ELKO REGIONAL ARPT","NV","AWP","","LANDING ROLL","NIGHT","",0,NA,0,"1G12","MULE DEER","1","",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1833,1990,12,3,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DAWN","",150,140,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102114,1990,12,7,"AAL","AMERICAN AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","Y","LANDING ROLL","DAY","NONE",0,130,0,"UNKBS","UNKNOWN SMALL BIRD","2-10","NONE",NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118882,1990,12,9,"1AWE","AMERICA WEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1990,12,11,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DAY","",300,300,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107560,1990,12,23,"COA","CONTINENTAL AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","N","DESCENT","NIGHT","NONE",11000,230,30,"J22","GEESE","2-10","NONE",NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
105886,1991,1,17,"BUS","BUSINESS","PA-30 TWIN COMANCHE","A","729","24",1,7,"10",2,"A","4",4,"",NA,"P19","STELLAR AIRPARK","AZ","AWP","N","CLIMB","DAY","NONE",2,73,NA,"ZT1","BLACKBIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1991,1,19,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","APPROACH","DAY","",100,160,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,1991,1,28,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,160,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100349,1991,1,30,"PVT","PRIVATELY OWNED","C-172","A","226","7",1,13,"4",1,"A","7",NA,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","TAKEOFF RUN","NIGHT","NONE",0,80,0,"R1101","BARN OWL","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100410,1991,2,2,"AAL","AMERICAN AIRLINES","MD-80","A","583","37",4,34,"10",2,"D","5",5,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","N","APPROACH","DAY","NONE",20,140,NA,"ZX3","SPARROW","2-10","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,1991,3,12,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","APPROACH","NIGHT","",1200,110,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3132,1991,3,19,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","APPROACH","DAY","",130,130,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,1991,3,22,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DAY","",2400,300,NA,"N5111","KILLDEER","1","",NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124837,1991,3,28,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","APPROACH","","",200,NA,NA,"O2205","MOURNING DOVE","1","OTHER",NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104498,1991,4,1,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","Y","APPROACH","DAY","NONE",6500,250,NA,"UNKBL","UNKNOWN LARGE BIRD","1","",NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128912,1991,4,1,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","","","",NA,NA,0,"R1101","BARN OWL","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,1991,4,4,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,100,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103033,1991,4,5,"AAL","AMERICAN AIRLINES","B-737","A","148","95",4,NA,"",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","APPROACH","DAY","NONE",100,150,NA,"UNKBS","UNKNOWN SMALL BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124717,1991,4,10,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","","APPROACH","","",300,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,1991,4,19,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,150,0,"YH004","HORNED LARK","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127041,1991,5,10,"1AWE","AMERICA WEST AIRLINES","A-320","A","04A","3",4,23,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102970,1991,5,12,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","APPROACH","NIGHT","NONE",3100,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,1991,5,13,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,90,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109180,1991,5,13,"BUS","BUSINESS","GULFAERO IV","A","421","4",4,37,"46",2,"D","5",5,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","CLIMB","DAY","NONE",20,150,NA,"ZT002","WESTERN MEADOWLARK","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
105386,1991,5,16,"SWA","SOUTHWEST AIRLINES","B-737-500","A","148","33",4,10,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","N","APPROACH","NIGHT","NONE",6000,210,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,1991,5,20,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,170,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,1991,5,21,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,170,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105639,1991,5,28,"SDU","WESTAIR COMMUTER","BA-146-200","A","168","5",4,7,"43",4,"D","1",1,"1",1,"KRNO","RENO TAHOE INTL","NV","AWP","N","TAKEOFF RUN","DAY","NONE",0,90,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104928,1991,6,2,"AAL","AMERICAN AIRLINES","B-727","A","148","94",4,34,"10",3,"D","5",6,"5",NA,"KTUS","TUCSON INTL","AZ","AWP","N","APPROACH","DAY","NONE",300,150,NA,"Z6007","AMERICAN ROBIN","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100839,1991,6,26,"AAL","AMERICAN AIRLINES","B-737-200","A","148","13",4,34,"10",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","APPROACH","DAY","NONE",10,123,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1961,1991,7,5,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DAY","",200,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105544,1991,7,13,"USA","1US AIRWAYS","B-737-400","A","148","32",4,10,"1",2,"D","1",1,"",NA,"KTUS","TUCSON INTL","AZ","AWP","N","LANDING ROLL","NIGHT","NONE",0,120,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,1991,7,24,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","APPROACH","DAY","",200,200,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,1991,8,19,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","LANDING ROLL","DUSK","",5,130,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1991,8,22,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,150,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1991,8,27,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","NIGHT","",100,100,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126818,1991,8,29,"1AWE","AMERICA WEST AIRLINES","A-320","A","04A","3",4,23,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","","DESCENT","DAY","",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120890,1991,8,30,"1AWE","AMERICA WEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","","TAKEOFF RUN","","",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,1991,9,4,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","CLIMB","DAY","",800,165,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1542,1991,9,4,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","APPROACH","DAY","",100,110,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1897,1991,9,10,"MIL","MILITARY","T-37B","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","",0,85,0,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,1991,9,10,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","LANDING ROLL","DUSK","",10,160,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101317,1991,9,17,"1AWE","AMERICA WEST AIRLINES","B-737-200","A","148","13",4,34,"10",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","N","CLIMB","NIGHT","",7500,230,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,1991,9,17,"MIL","MILITARY","T-38A","A","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","LANDING ROLL","DAY","",0,100,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
